id,artist,song_title,decade,lyrics,alt_lyrics
45811795,Hieroglyphics,All Things,1980s,[chorus x2] all things aint what they seem youll get washed; even if youre way too clean [opio] i was ridin around the lake gettin smoked last night seen a gang of businessmen pilin out the scottish rite it was just lascivious cuz ducked in the three way givin those ridiculous handshakes to the pd and the da but im hip to the sign language its just an exchange of the blood brotherhood who remains nameless but to me yall famous and i got game just the same man it floods my brain ya cant frame us [pep love] they got plans plots and schemes like a dope fiend tryin to get that ice cream cola [opio] my nigga hold up things is not as they seem you get washed; even if youre way too clean [pep love] deceptions inception and interception of our direction is intertwined with what goes on in our minds take a look at your reflection what you perceive is based on what you believe is true,[chorus x2] things aint seem washed; youre too clean [opio] was ridin around lake gettin smoked last night seen gang businessmen pilin scottish rite was lascivious cuz ducked three givin those ridiculous handshakes pd da hip sign language exchange blood brotherhood remains nameless me yall famous got game same man floods brain ya cant frame [pep love] got plans plots schemes dope fiend tryin ice cream cola [opio] nigga hold things seem washed; youre too clean [pep love] deceptions inception interception direction intertwined goes minds reflection perceive based believe true
74640049,Tone-Loc,Cheeba Cheeba (Vocal),1980s,when i get to a party to get it started i grab tha microphone and rock it cold hearted go behind tha curtains while my fanz they point you know what locs doin im blazin a joint cause it seems a lot of times im at my best after some methical or a bowl of sense im creatin multiplyin big time supplyin enuff bud to keep tha whole party high on i might get ill and roll an 8th in one hooter park my benz or cold jet it on my scooter bail to tha coast take a head of this skunk twist up a big bomb of this serious dope smoke it down to tha dub or roach tip so much damn resin its startin to drip it aint harmful like heroin this stuffs cheap thats why im glad that i got this man dont cha hate it when you aint go no weed it seems about tha time you really feel tha need to get high get full you know get blasted keep ya singin tha high it really lasted rollin around tryin not to get stopped by tha boyz tha pigs you know tha cops pull into one spot to see what theyre all about suckers noddin their head tellin you theyre all out you go back to tha crib pick up tha telephone you try it so i guess they saw you got home cause i can buy it oz or go buy dime i get cash for her i can get it on time it really makes no difference long as i get lit,when party started grab tha microphone rock cold hearted behind tha curtains while fanz point locs doin blazin joint cause seems lot times best methical bowl sense creatin multiplyin big supplyin enuff bud keep tha whole party high might ill roll 8th hooter park benz cold jet scooter bail tha coast head skunk twist big bomb serious dope smoke down tha dub roach tip much damn resin startin drip aint harmful heroin stuffs cheap glad got man cha hate aint weed seems tha really feel tha need high full blasted keep ya singin tha high really lasted rollin around tryin stopped tha boyz tha pigs tha cops pull spot suckers noddin head tellin tha crib pick tha telephone try guess saw got home cause buy oz buy dime cash her really makes difference long lit
2000203,Jungle Brothers,“U” Make Me Sweat,1980s,[afrika] everybody gettin on my back some say ya just dont know how to act afrika you act too wild get away from me you cramp my style but lovely lady cant you see this is what you do to me got me workin to the bone then you ask whyyyyyy i aint home work all day and then at night i come runnin home to treat you right try to spend time with my two children but this world has got me goin round and round i just cant stop on and on i might just drop slippin and fallin but thats okay i do it all for you anyway do my best just to please you and in return this is what you do [chorus x2],[afrika] everybody gettin ya act afrika act too wild away me cramp style lovely lady cant me got me workin bone ask whyyyyyy aint home work day night runnin home treat right try spend children world has got me goin round round cant stop on might drop slippin fallin okay anyway best please return [chorus x2]
97482183,Neneh Cherry,Buffalo Stance (12'' Version),1980s,will you stop the scratching and give me a beat ladies and gentlemen id like to introduce the high hat go on thats good now the tambourine right now dj whos that gigolo on the street with his hands in his pockets and his crocodile feet hanging off the curb looking all disturbed at the boys from home they all came running they were making noise manhandling toys thats the girls on the block with the nasty curls wearing padded bras sucking beers through straws dropping down their drawers where did you get yours gigolo huh sukka gigolo gigolo huh sukka whos looking good today whos looking good in every way no style rookie you better watch dont mess with me no money man could win my love its sweetness that im thinking of we always hang in a buffalo stance we do the dive every time we dance ill give you love baby not romance ill make a move nothing left to chance so dont you get fresh with me get funky yeah timmy tell it like it is baby,will stop scratching me beat ladies gentlemen id introduce high hat tambourine right dj whos gigolo street his hands his pockets his crocodile feet hanging off curb looking disturbed boys home came running were making noise manhandling toys girls block nasty curls wearing padded bras sucking beers through straws dropping down drawers where did yours gigolo huh sukka gigolo gigolo huh sukka whos looking today whos looking every style rookie better watch mess me money man win love sweetness thinking always hang buffalo stance dive every dance ill love baby romance ill move nothing left chance fresh me funky timmy tell baby
100239495,Kurtis Blow,Daydreamin',1980s,looking back through time in the corners of my mind i see you standing here oh baby how i miss you and how much i need to kiss you run my fingers through your hair but then again its just my imagination being close to you was such a sweet sensation but then we had to have that terrible confrontation daydreamin takes me where i want to be daydreamin lets me have you here with me oh girl if you knew all that ive been going through,looking through corners mind standing baby miss much need kiss run fingers through hair again imagination being close was such sweet sensation had terrible confrontation daydreamin takes me where daydreamin lets me me girl knew ive been going through
100049836,Whodini,Fugitive,1980s,to the highest degree in quality in our rap technology ladies and gentlemen i am the rapper ecstasy and standing to my side this is my partner the master rapper jalil my eyes are on the 1 and 2 grandmaster dee dude doin the do and it goes a little something like this its true my friends who said the saw my poster hanging up on the wall the pictures clear theres no mistake my video plays in every state well i didnt do a thing i aint got no kids and they labeled me a fugitive i aint got no time to spend locked up cause im ridin high on lady luck things could be better i know they could but you gotta take the bad along with the good im one of many on the lost and i want you to acknowledge this well things got heavy and thats a fact so ive pulled a disappearing act so until things settle down im gonna do my thing up around jalil custer cesco alakazam never mind where i was this is where i am and right here and now before your very eyes i will darefully do what others scared to try let me break it down for ya to stop all confusion the microphones the only thing ill be using now the names whodini but im no magician see i came to this party cause im on a mission ive been meaning to talk to you face to face cause if it wasnt for you i wouldnt be in the place when it comes to making money i dont waste time,to highest degree quality rap technology ladies gentlemen am rapper ecstasy standing side partner master rapper jalil eyes are 1 2 grandmaster dee dude doin goes little something true friends said saw poster hanging wall pictures clear mistake video plays every state didnt thing aint got kids labeled me fugitive aint got spend locked cause ridin high lady luck things better gotta bad along many lost acknowledge things got heavy fact ive pulled disappearing act things settle down gonna thing around jalil custer cesco alakazam never mind where was where am right very eyes darefully others scared try me break down ya stop confusion microphones thing ill using names whodini magician came party cause mission ive been meaning talk face face cause wasnt wouldnt place comes making money waste time
1645384,Heavy D & The Boyz,You Ain't Heard Nuttin Yet,1980s,[beginning of james browns its a mans world plays then switches to grover washington jrs mister magic mixed with samples of lyn collins tic tac toen three in a row and privilege sit back relax listen to a pro and as i start goin blowin flowin and showin mcs that i am the capital h e a v y d sin this is my yard better get my preason no discontent cause im all about pleasin ladies come to me because they love squeezin if you dont see me im probably skeezin eaaaaaaa zy desert on the smooth tip as i get loose kinda like i say rip this format of my rap listen to direction six foot three wit a manila complexion dance shake rock roll heav is in the house i got total control imma inject respect collect a fat check,[beginning james browns mans world plays switches grover washington jrs mister magic mixed samples lyn collins tic tac toen three row privilege sit relax listen pro start goin blowin flowin showin mcs am capital h e v y d sin yard better preason discontent cause pleasin ladies me love squeezin me probably skeezin eaaaaaaa zy desert smooth tip loose kinda rip format rap listen direction six foot three wit manila complexion dance shake rock roll heav house got total control imma inject respect collect fat check
95554704,Public Enemy,Louder Than A Bomb,1980s,they claim were products from the bottom of hell cause the black is back and its bound to sell picture us coolin out on the fourth of july and if you heard we were celebrating thats a world wide lie yo chuck the fat generals man trying to pull a 226 on you g yo man show em what you got this style seems wild wait before you treat me like a stepchild let me tell you why they got me on file cause i give you what you lack come right and exact our status is the saddest so i care where you at black and at home i got a call from tony rome the fbi was tappin my telephone i never live alone i never walk alone my posses always ready and theyre waitin in my zone although i live the life that of a resident but i be knowin the scheme that of the president tappin my phone whose crews abused i stand accused of doing harm cause im louder than a bomb cmon cmon louder etc i am the rock hard trooper to the bone the bone the bone,they claim were products bottom hell cause black bound sell picture coolin fourth july heard were celebrating world wide lie yo chuck fat generals man trying pull 226 g yo man show em got style seems wild wait treat me stepchild me tell got me file cause lack right exact status saddest care where black home got call tony rome fbi was tappin telephone never live alone never walk alone posses always ready waitin zone although live life resident knowin scheme president tappin phone whose crews abused stand accused doing harm cause louder bomb cmon cmon louder etc am rock hard trooper bone bone bone
1536289,Big Daddy Kane,The Day You're Mine,1980s,talk about ever meeting ms right but one thing i know is this girl is hype not a crab i see but such a lovely female and if looks could kill she would be in jail for raving all over with exotic beauty and to captivate her love is my only duty theres not a single feature that this girl lacks sweetheart youre my aphrodisiac youve got me waiting for you day by day fantasies of you has got me drifting away and i know a love like yours would be so hard to find so ill just keep on waiting for the day youre mine now ive talked to young girls and sophisticated ladies but i swear my dear none appear on your level baby maybe its just me imagining then again i probably just havent been with the right female and in detail ill probably never will be girl if we fail cause every time i appear to be pleased you know what happens i just get skeezed the girl that i admire one that i desire and no one can stop the feelings that you inspire,talk ever meeting ms right thing girl hype crab such lovely female looks kill she jail raving exotic beauty captivate her love duty single feature girl lacks sweetheart youre aphrodisiac youve got me waiting day day fantasies has got me drifting away love yours hard find ill keep waiting day youre mine ive talked young girls sophisticated ladies swear dear none appear level baby maybe me imagining again probably havent been right female detail ill probably never girl fail cause every appear pleased happens skeezed girl admire desire stop feelings inspire
87631312,LL Cool J,Jack the Ripper,1980s,milky and im back my ace in the hole was this brand new track ima slow it up and speed it up and now youre gonna eat it up listen to the funky beat my tongue is gonna beat it up i did it but the devil didnt make me i did it for the suckers who tried to shake and bake me proving a point that im a serious joint you can roll me up and puff me and then ill anoint your head with oil lots of oil make it run like water watch it boil cause i made em play it made em say it made em okay it made em obey it huh prince of the growl is on the prowl how you like me now punk you living foul heres what my game is kill is what my aim is a washed up rapper needs a washer my name is [chorus] jack the ripper jack jack jack the ripper jack jack jack jack jack jack jack the ripper king hercules back for the payback i must say that i heard your new jam i dont play that it aint loud enough punk it aint hitting this year you tried next year youre quitting last year you thought i was dying out but again and again and again without a doubt its the gangster boogie the earthquake sound pump it up and play it so they hear it all around i do it up rough tough i dont bluff and this is an example of funky stuff,milky ace hole was brand track ima slow speed youre gonna eat listen funky beat tongue gonna beat did devil didnt me did suckers tried shake bake me proving point serious joint roll me puff me ill anoint head oil lots oil run water watch boil cause made em play made em made em okay made em obey huh prince growl prowl me punk living foul heres game kill aim washed rapper needs washer name [chorus] jack ripper jack jack jack ripper jack jack jack jack jack jack jack ripper king hercules payback must heard jam play aint loud enough punk aint hitting tried next youre quitting last thought was dying again again again without doubt gangster boogie earthquake sound pump play hear around rough tough bluff example funky stuff
177624001,Beastie Boys,Caught In the Middle of a 3-Way Mix,1980s,stop that train i wanna get off well its 400 am ive got the dr hfuhruhurr ale ive got nothing to lose so im pissin on the third rail groggy eyed and fried im headed for the station d train ride coney island vacation dedicated to the boofers in the back of the 1 train theyll be kickin out windows high on cocaine and then i jump the turnstyle i lost my last token riding between the cars pissin smokin head for the last car fluorescent light blackout policeman told my homeboy yo put that crack out you know you light up when the lights go down,stop train wanna off 400 am ive got dr hfuhruhurr ale ive got nothing lose pissin third rail groggy eyed fried headed station d train ride coney island vacation dedicated boofers 1 train theyll kickin windows high cocaine jump turnstyle lost last token riding between cars pissin smokin head last car fluorescent light blackout policeman told homeboy yo crack light lights down
17093079,Too $hort,Nobody Does It Better,1980s,funky fresh on the microphone too short too short see im fresh like always im comin at you and you know i wont stop till im through so get on it now is the time too short babys gonna spit that rhyme at you cause im jammin so check me i play the music even made the beat cause im the most rappin most rhymin rollin in a drop top straight high sidin on you boy im poppin the most i come from oakland dont play me close cause im a player love to play this game i get funky out here pumpin the name too short the one and only i just rock it fat bankrolls in my pocket call me the dirty rapper ill say sure but im a young black entrepreneur im an mc right i own a company too programmed the drums and made the groove so when you look in my face you see a wealthy man i hope its not hard for you to understand im the businessman its not the same im treated like a dope dealer runnin the game and you wonder why i cant get no peace im makin more than the chief of police im short too short short too short short too short short too short now that ive established one fact i came here to rap you got a choice to make about me can i get busy are my raps too weak boy youre too grown dont say im borin just because you know i come from california where many rappers get no respect im at home in a tape deck i get played and played until its all played out,funky fresh microphone too short too short fresh always comin you wont stop till through too short babys gonna spit rhyme cause jammin check me play music made beat cause rappin rhymin rollin drop top straight high sidin boy poppin oakland play me close cause player love play game funky pumpin name too short rock fat bankrolls pocket call me dirty rapper ill sure young black entrepreneur mc right own company too programmed drums made groove face wealthy man hope hard understand businessman same treated dope dealer runnin game wonder cant peace makin more chief police short too short short too short short too short short too short ive established fact came rap got choice me busy are raps too weak boy youre too grown borin california where many rappers respect home tape deck played played played out
35083026,N.W.A.,Express Yourself (Edited),1980s,yo man theres a lot of brothers out there flakin and perpetratin who scared to kick reality yo dre you been doin all this dope producin you aint had a chance to show em what time it is so watchu want me to do im expressin with my full capabilities and now im livin in correctional facilities cause some dont agree wit how i do this i get straight and meditate like a buddhist im droppin flavour my behavior is hereditary but my technique is very necessary blame it on ice cube because he said it get funky when you got a subject and a predicate add it on a dope beat and itll make ya think some suckers just tickle me pink to my stomach cause they dont flow like this one you know what i wont hesitate to diss one or two before im through so dont try to sing this some drop science well im droppin english even if yella makes it a cappella i still express yo i dont smoke weed or sess cause its known to give a brother brain damage and brain damage on the mic dont manage nuttin but makin a sucker and you equal dont be another sequel express yourself do it do express yourself oh do it ice cube is not for the pop charts,yo man lot brothers flakin perpetratin scared kick reality yo dre been doin dope producin aint had chance show em watchu me expressin full capabilities livin correctional facilities cause agree wit straight meditate buddhist droppin flavour behavior hereditary technique very necessary blame ice cube he said funky got subject predicate add dope beat itll ya suckers tickle me pink stomach cause flow wont hesitate diss through try sing drop science droppin english yella makes cappella express yo smoke weed sess cause known brother brain damage brain damage mic manage nuttin makin sucker equal another sequel express yourself do express yourself ice cube pop charts
36184051,N.W.A.,Gangsta Gangsta (Remastered 2002),1980s,one ice cube heres a little somethin bout a nigga like me never shoulda been let out the penititary ice cube would like ta say that im a crazy mutha fucka from around the way since i was a youth i smoked weed out now im the mutha fucka that ya read about takin a life or two thats what the hell i do you dont like how im livin well fuck you this is a gang and im in it my man drell fuck you up in a minute with a right left right left youre toothless and then you say goddamn they ruthless everwhere we go they say n w as fuckin up tha program and then you realize we dont care we dont just say no we to busy sayin yeah to drinkin straight out the eight bottle do i look like a mutha fuckin role model to a kid lookin up ta me life aint nothin but bitches and money cause im tha type o nigga thats built ta last if ya fuck wit me ill put a foot in ya ass see i dont give a fuck cause i keep bailin yo what the fuck are they yellin gangsta gangsta thats what theyre yellin its not about a salary its all about reality krs one gangsta gangsta thats what theyre yellin hopin you sophisticated motherfuckers hear what i have to say two ice cube when me and my posse stepped in the house all the punk ass niggaz start breakin out cause you know they know whassup so we started lookin for the bitches with the big butts like her but she keep cryin i got a boyfriend bitch stop lyin dumb ass hooker aint nuttin but a dyke suddenly i see some niggaz that i dont like walked over to em and said whassup the first nigga that i saw hit em in the jaw ren started stompin em and so did e by that time got rushed by security,one ice cube heres little somethin bout nigga me never shoulda been penititary ice cube ta crazy mutha fucka around since was youth smoked weed mutha fucka ya read takin life hell livin fuck gang man drell fuck minute right left right left youre toothless goddamn ruthless everwhere n w fuckin tha program realize care busy sayin drinkin straight eight bottle mutha fuckin role model kid lookin ta me life aint nothin bitches money cause tha type o nigga built ta last ya fuck wit me ill foot ya ass fuck cause keep bailin yo fuck are yellin gangsta gangsta yellin salary reality krs gangsta gangsta yellin hopin sophisticated motherfuckers hear ice cube me posse stepped house punk ass niggaz start breakin cause know whassup started lookin bitches big butts her she keep cryin got boyfriend bitch stop lyin dumb ass hooker aint nuttin dyke suddenly niggaz walked em said whassup nigga saw hit em jaw ren started stompin em did e got rushed security
